,rep,length,density,radius,x-freq,y-freq,velocity
2321,14,12,175,1.509101132884495,0.010588235294117647,0.010588235294117647,0.10877894821413754
2322,14,13,175,1.503662712721427,0.010588235294117647,0.010588235294117647,0.10913216846054921
2323,14,14,175,1.5309711418145946,0.010588235294117647,0.010588235294117647,0.1095275365524006
2324,14,15,175,1.506508276185105,0.010588235294117647,0.010588235294117647,0.10960483067493516
2325,14,16,175,1.5032220765578372,0.010588235294117647,0.010588235294117647,0.1088092968656413
2326,14,17,175,1.4852291271947808,0.010588235294117647,0.010588235294117647,0.11135244485728843
2327,14,18,175,1.5175056067987476,0.010588235294117647,0.010588235294117647,0.10907281297243682
2328,14,19,175,1.4991896200443677,0.010588235294117647,0.010588235294117647,0.11124618179712308
2329,14,20,175,1.4698602305247503,0.010588235294117647,0.010588235294117647,0.11157999764027261
2330,14,21,175,1.5212629537079165,0.010588235294117647,0.010588235294117647,0.11039112244623257
2331,14,22,175,1.5503166109291469,0.010588235294117647,0.010588235294117647,0.11069426215023635
2332,14,23,175,1.4068449066786706,0.011764705882352941,0.011764705882352941,0.11270396592621289
2333,14,24,175,1.4627299949191725,0.010588235294117647,0.010588235294117647,0.11264826218499119
2334,14,25,175,1.4760398691827823,0.010588235294117647,0.010588235294117647,0.11176340848732644
2335,14,26,175,1.515963954458801,0.010588235294117647,0.010588235294117647,0.1115699421310336
2336,14,27,175,1.5080795751654377,0.010588235294117647,0.010588235294117647,0.11196712159596796
2337,14,28,175,1.4850922634189898,0.010588235294117647,0.010588235294117647,0.11178397160230337
2338,14,29,175,1.4883352323151302,0.010588235294117647,0.010588235294117647,0.11455157361974216
2339,14,30,175,1.4902887074331135,0.010588235294117647,0.010588235294117647,0.11348128932348425
2340,14,5,200,1.223071777102135,0.011764705882352941,0.011764705882352941,0.10142953885768229
2341,14,6,200,1.3079472326641461,0.010588235294117647,0.010588235294117647,0.1020801397267437
2342,14,7,200,1.2408887222605725,0.011764705882352941,0.011764705882352941,0.10578990429849575
2343,14,8,200,1.3144557915852877,0.010588235294117647,0.010588235294117647,0.10451349620514458
2344,14,9,200,1.372385131688419,0.010588235294117647,0.010588235294117647,0.10516540314966905
2345,14,10,200,1.3832173717237108,0.011764705882352941,0.011764705882352941,0.10762539460245626
2346,14,11,200,1.4385238976579138,0.010588235294117647,0.010588235294117647,0.10693964062986679
2347,14,12,200,1.4288430311017035,0.011764705882352941,0.011764705882352941,0.1087405591430744
2348,14,13,200,1.459723190491019,0.010588235294117647,0.010588235294117647,0.10924629382045625
2349,14,14,200,1.4173361227415382,0.011764705882352941,0.011764705882352941,0.10944579143165321
2350,14,15,200,1.4280651050809952,0.010588235294117647,0.010588235294117647,0.10961841292482832
2351,14,16,200,1.3850459682102039,0.011764705882352941,0.011764705882352941,0.10951365367422806
2352,14,17,200,1.3986810522786708,0.011764705882352941,0.011764705882352941,0.1113345043423786
2353,14,18,200,1.3625796250646982,0.011764705882352941,0.011764705882352941,0.11192467636697934
2354,14,19,200,1.4602498253846796,0.010588235294117647,0.010588235294117647,0.10967920115554289
2355,14,20,200,1.4647604397264062,0.010588235294117647,0.010588235294117647,0.1100287340238526
2356,14,21,200,1.4496698478570906,0.010588235294117647,0.010588235294117647,0.11118074840742417
2357,14,22,200,1.4482364204054556,0.010588235294117647,0.010588235294117647,0.11111324809382682
2358,14,23,200,1.4082701827916664,0.011764705882352941,0.011764705882352941,0.11216495120049519
2359,14,24,200,1.4468325776995512,0.010588235294117647,0.010588235294117647,0.1112790684625512
2360,14,25,200,1.3787791094332846,0.011764705882352941,0.011764705882352941,0.11358023672550993
2361,14,26,200,1.4031612230278585,0.011764705882352941,0.011764705882352941,0.1126741793098134
2362,14,27,200,1.380217560194067,0.011764705882352941,0.011764705882352941,0.11292246076630866
2363,14,28,200,1.4470998785002873,0.010588235294117647,0.010588235294117647,0.11280272031108933
2364,14,29,200,1.4376811479833966,0.011764705882352941,0.011764705882352941,0.11200298207668154
2365,14,30,200,1.4683503353149865,0.010588235294117647,0.010588235294117647,0.11186234123463579
2366,15,5,50,2.03612713281312,0.0058823529411764705,0.0058823529411764705,0.10155514814002001
